n_neighbors,min_dist,min_cluster_size,min_samples,n_clusters,noise_frac,silhouette,davies_bouldin
50,0.0,100,25,3,0.0,0.3690590560436249,0.48160160624360127
50,0.05,10,5,4,0.00014894250819183795,0.3263161778450012,0.4711581529836905
50,0.05,10,10,4,0.00014894250819183795,0.3263161778450012,0.4711581529836905
50,0.05,10,15,4,0.00044682752457551384,0.326663076877594,0.47043754103707935
50,0.05,10,25,4,0.0011915400655347036,0.32738450169563293,0.4693100031040062
50,0.05,15,5,4,0.00014894250819183795,0.3263161778450012,0.4711581529836905
50,0.05,15,10,4,0.00014894250819183795,0.3263161778450012,0.4711581529836905
50,0.05,15,15,4,0.00044682752457551384,0.326663076877594,0.47043754103707935
50,0.05,15,25,4,0.0011915400655347036,0.32738450169563293,0.4693100031040062
50,0.05,20,5,4,0.00014894250819183795,0.3263161778450012,0.4711581529836905
50,0.05,20,10,4,0.00014894250819183795,0.3263161778450012,0.4711581529836905
50,0.05,20,15,4,0.00044682752457551384,0.326663076877594,0.47043754103707935
50,0.05,20,25,4,0.0011915400655347036,0.32738450169563293,0.4693100031040062
50,0.05,30,5,4,0.00014894250819183795,0.3263161778450012,0.4711581529836905
50,0.05,30,10,4,0.00014894250819183795,0.3263161778450012,0.4711581529836905
50,0.05,30,15,4,0.00044682752457551384,0.326663076877594,0.47043754103707935
50,0.05,30,25,4,0.0011915400655347036,0.32738450169563293,0.4693100031040062
50,0.05,50,5,4,0.00014894250819183795,0.3263161778450012,0.4711581529836905
50,0.05,50,10,4,0.00014894250819183795,0.3263161778450012,0.4711581529836905
50,0.05,50,15,4,0.00044682752457551384,0.326663076877594,0.47043754103707935
50,0.05,50,25,4,0.0011915400655347036,0.32738450169563293,0.4693100031040062
50,0.05,75,5,3,0.0,0.3508416712284088,0.5067348126436872
50,0.05,75,10,3,0.0,0.3508416712284088,0.5067348126436872
50,0.05,75,15,3,0.0,0.3508416712284088,0.5067348126436872
50,0.05,75,25,3,0.0,0.3508416712284088,0.5067348126436872
50,0.05,100,5,3,0.0,0.3508416712284088,0.5067348126436872
50,0.05,100,10,3,0.0,0.3508416712284088,0.5067348126436872
50,0.05,100,15,3,0.0,0.3508416712284088,0.5067348126436872
50,0.05,100,25,3,0.0,0.3508416712284088,0.5067348126436872
50,0.1,10,5,5,0.004170390229371462,0.2630423605442047,0.5704998109806152
50,0.1,10,10,4,0.0010425975573428656,0.2978096902370453,0.4954377466501294
50,0.1,10,15,5,0.008638665475126601,0.2938325107097626,0.46844057668052563
50,0.1,10,25,4,0.002383080131069407,0.2989697754383087,0.49393082273804445
50,0.1,15,5,5,0.004170390229371462,0.2630423605442047,0.5704998109806152
50,0.1,15,10,4,0.0010425975573428656,0.2978096902370453,0.4954377466501294
50,0.1,15,15,5,0.008638665475126601,0.2938325107097626,0.46844057668052563
50,0.1,15,25,4,0.002383080131069407,0.2989697754383087,0.49393082273804445
50,0.1,20,5,5,0.004170390229371462,0.2630423605442047,0.5704998109806152
50,0.1,20,10,4,0.0010425975573428656,0.2978096902370453,0.4954377466501294
50,0.1,20,15,4,0.0016383675901102174,0.29820868372917175,0.4947090673600397
50,0.1,20,25,4,0.002383080131069407,0.2989697754383087,0.49393082273804445
50,0.1,30,5,4,0.0,0.2961732745170593,0.49876747791179676
50,0.1,30,10,4,0.0010425975573428656,0.2978096902370453,0.4954377466501294
50,0.1,30,15,4,0.0016383675901102174,0.29820868372917175,0.4947090673600397
50,0.1,30,25,4,0.002383080131069407,0.2989697754383087,0.49393082273804445
50,0.1,50,5,4,0.0,0.2961732745170593,0.49876747791179676
50,0.1,50,10,4,0.0010425975573428656,0.2978096902370453,0.4954377466501294
50,0.1,50,15,3,0.0008936550491510277,0.3250008821487427,0.5357154096480129
50,0.1,50,25,4,0.002383080131069407,0.2989697754383087,0.49393082273804445
50,0.1,75,5,3,0.0,0.3245815336704254,0.5365311828147074
50,0.1,75,10,3,0.0002978850163836759,0.3249480724334717,0.5362652834776802
50,0.1,75,15,3,0.0008936550491510277,0.3250008821487427,0.5357154096480129
50,0.1,75,25,3,0.0010425975573428656,0.3250884711742401,0.535388709103468
50,0.1,100,5,3,0.0,0.3245815336704254,0.5365311828147074
50,0.1,100,10,3,0.0002978850163836759,0.3249480724334717,0.5362652834776802
50,0.1,100,15,3,0.0008936550491510277,0.3250008821487427,0.5357154096480129
50,0.1,100,25,3,0.0010425975573428656,0.3250884711742401,0.535388709103468
50,0.25,10,5,4,0.004617217753946977,0.18264727294445038,0.5735370725377743
50,0.25,10,10,4,0.0074471254095918975,0.18528306484222412,0.5638697790695331
50,0.25,10,15,4,0.00804289544235925,0.18543259799480438,0.5614918534818782
50,0.25,10,25,4,0.005659815311289842,0.1853030025959015,0.560204963796704
50,0.25,15,5,4,0.004617217753946977,0.18264727294445038,0.5735370725377743
50,0.25,15,10,4,0.0074471254095918975,0.18528306484222412,0.5638697790695331
50,0.25,15,15,4,0.00804289544235925,0.18543259799480438,0.5614918534818782
50,0.25,15,25,4,0.005659815311289842,0.1853030025959015,0.560204963796704
50,0.25,20,5,4,0.004617217753946977,0.18264727294445038,0.5735370725377743
50,0.25,20,10,4,0.0074471254095918975,0.18528306484222412,0.5638697790695331
50,0.25,20,15,4,0.00804289544235925,0.18543259799480438,0.5614918534818782
50,0.25,20,25,4,0.005659815311289842,0.1853030025959015,0.560204963796704
50,0.25,30,5,4,0.004617217753946977,0.18264727294445038,0.5735370725377743
50,0.25,30,10,4,0.0074471254095918975,0.18528306484222412,0.5638697790695331
50,0.25,30,15,4,0.00804289544235925,0.18543259799480438,0.5614918534818782
50,0.25,30,25,4,0.005659815311289842,0.1853030025959015,0.560204963796704
50,0.25,50,5,3,0.002680965147453083,0.20635800063610077,0.6113572659107585
50,0.25,50,10,3,0.00729818290140006,0.21957173943519592,0.6156953051701335
50,0.25,50,15,8,0.1569854036341972,0.20547935366630554,0.6099626216897183
50,0.25,50,25,3,0.004915102770330653,0.21945537626743317,0.6135124380986228
50,0.25,75,5,3,0.002680965147453083,0.20635800063610077,0.6113572659107585
50,0.25,75,10,3,0.00729818290140006,0.21957173943519592,0.6156953051701335
50,0.25,75,15,7,0.1668156091748585,0.22920095920562744,0.5813162024847486
50,0.25,75,25,3,0.004915102770330653,0.21945537626743317,0.6135124380986228
50,0.25,100,5,3,0.002680965147453083,0.20635800063610077,0.6113572659107585
50,0.25,100,10,3,0.00729818290140006,0.21957173943519592,0.6156953051701335
50,0.25,100,15,3,0.014894250819183795,0.22101733088493347,0.6020303572415963
50,0.25,100,25,3,0.004915102770330653,0.21945537626743317,0.6135124380986228
50,0.5,10,5,4,0.015638963360142984,0.23640969395637512,0.5818374126325717
50,0.5,10,10,4,0.01757521596663688,0.23727241158485413,0.5724337662232953
50,0.5,10,15,5,0.017277330950253203,0.2523403465747833,0.7032360776476037
50,0.5,10,25,4,0.03187369675305332,0.2463737577199936,0.5610076056477122
50,0.5,15,5,4,0.015638963360142984,0.23640969395637512,0.5818374126325717
50,0.5,15,10,4,0.01757521596663688,0.23727241158485413,0.5724337662232953
50,0.5,15,15,5,0.017277330950253203,0.2523403465747833,0.7032360776476037
50,0.5,15,25,4,0.03187369675305332,0.2463737577199936,0.5610076056477122
50,0.5,20,5,4,0.015638963360142984,0.23640969395637512,0.5818374126325717
50,0.5,20,10,4,0.01757521596663688,0.23727241158485413,0.5724337662232953
50,0.5,20,15,5,0.017277330950253203,0.2523403465747833,0.7032360776476037
50,0.5,20,25,4,0.03187369675305332,0.2463737577199936,0.5610076056477122
50,0.5,30,5,4,0.015638963360142984,0.23640969395637512,0.5818374126325717
50,0.5,30,10,4,0.01757521596663688,0.23727241158485413,0.5724337662232953
50,0.5,30,15,5,0.017277330950253203,0.2523403465747833,0.7032360776476037
50,0.5,30,25,4,0.03187369675305332,0.2463737577199936,0.5610076056477122
50,0.5,50,5,3,0.022341376228775692,0.2658189833164215,0.6064282546499773
50,0.5,50,10,3,0.024426571343461424,0.26704856753349304,0.6048077700391107
50,0.5,50,15,4,0.023383973786118558,0.2733752429485321,0.7675841711848214
50,0.5,50,25,3,0.031575811736669644,0.272457480430603,0.6099013391813375
50,0.5,75,5,3,0.022341376228775692,0.2658189833164215,0.6064282546499773
50,0.5,75,10,3,0.024426571343461424,0.26704856753349304,0.6048077700391107
50,0.5,75,15,4,0.023383973786118558,0.2733752429485321,0.7675841711848214
50,0.5,75,25,3,0.031575811736669644,0.272457480430603,0.6099013391813375
50,0.5,100,5,3,0.022341376228775692,0.2658189833164215,0.6064282546499773
50,0.5,100,10,3,0.024426571343461424,0.26704856753349304,0.6048077700391107
50,0.5,100,15,4,0.023383973786118558,0.2733752429485321,0.7675841711848214
50,0.5,100,25,3,0.031575811736669644,0.272457480430603,0.6099013391813375
75,0.0,10,5,8,0.007893952934167411,0.30864664912223816,0.5106148488577109
75,0.0,10,10,4,0.00014894250819183795,0.3168763816356659,0.46607272283677076
75,0.0,10,15,4,0.00014894250819183795,0.3168763816356659,0.46607272283677076
75,0.0,10,25,4,0.0005957700327673518,0.3174634277820587,0.46575758774327214
75,0.0,15,5,7,0.007596067917783735,0.3069504499435425,0.5283377770323111
75,0.0,15,10,4,0.00014894250819183795,0.3168763816356659,0.46607272283677076
75,0.0,15,15,4,0.00014894250819183795,0.3168763816356659,0.46607272283677076
75,0.0,15,25,4,0.0005957700327673518,0.3174634277820587,0.46575758774327214
75,0.0,20,5,5,0.008489722966934763,0.31049126386642456,0.4865758519278448
75,0.0,20,10,4,0.00014894250819183795,0.3168763816356659,0.46607272283677076
75,0.0,20,15,4,0.00014894250819183795,0.3168763816356659,0.46607272283677076
75,0.0,20,25,4,0.0005957700327673518,0.3174634277820587,0.46575758774327214
75,0.0,30,5,4,0.0,0.31682005524635315,0.46665741596282057
75,0.0,30,10,4,0.00014894250819183795,0.3168763816356659,0.46607272283677076
75,0.0,30,15,4,0.00014894250819183795,0.3168763816356659,0.46607272283677076
75,0.0,30,25,4,0.0005957700327673518,0.3174634277820587,0.46575758774327214
75,0.0,50,5,4,0.0,0.31682005524635315,0.46665741596282057
75,0.0,50,10,4,0.00014894250819183795,0.3168763816356659,0.46607272283677076
75,0.0,50,15,4,0.00014894250819183795,0.3168763816356659,0.46607272283677076
75,0.0,50,25,4,0.0005957700327673518,0.3174634277820587,0.46575758774327214
75,0.0,75,5,3,0.0,0.34611740708351135,0.5044359073438832
75,0.0,75,10,3,0.0,0.34611740708351135,0.5044359073438832
75,0.0,75,15,3,0.0,0.34611740708351135,0.5044359073438832
75,0.0,75,25,3,0.0,0.34611740708351135,0.5044359073438832
75,0.0,100,5,3,0.0,0.34611740708351135,0.5044359073438832
75,0.0,100,10,3,0.0,0.34611740708351135,0.5044359073438832
75,0.0,100,15,3,0.0,0.34611740708351135,0.5044359073438832
75,0.0,100,25,5,0.034554661900506406,0.40467560291290283,0.5107521532263575
75,0.05,10,5,7,0.014447423294608281,0.29378947615623474,0.48883168884512995
75,0.05,10,10,4,0.0008936550491510277,0.2991863489151001,0.48841405373530333
75,0.05,10,15,4,0.0013404825737265416,0.2997313141822815,0.4873516522448831
75,0.05,10,25,7,0.05555555555555555,0.08981238305568695,0.7631302539120535
75,0.05,15,5,5,0.002829907655644921,0.29667532444000244,0.498779724311906
75,0.05,15,10,4,0.0008936550491510277,0.2991863489151001,0.48841405373530333
75,0.05,15,15,4,0.0013404825737265416,0.2997313141822815,0.4873516522448831
75,0.05,15,25,5,0.010574918081620494,0.3667607307434082,0.5652136957429496
75,0.05,20,5,4,0.0007447125409591898,0.2990074157714844,0.4882697195876382
75,0.05,20,10,4,0.0008936550491510277,0.2991863489151001,0.48841405373530333
75,0.05,20,15,4,0.0013404825737265416,0.2997313141822815,0.4873516522448831
75,0.05,20,25,5,0.010574918081620494,0.3667607307434082,0.5652136957429496
75,0.05,30,5,4,0.0007447125409591898,0.2990074157714844,0.4882697195876382
75,0.05,30,10,4,0.0008936550491510277,0.2991863489151001,0.48841405373530333
75,0.05,30,15,4,0.0013404825737265416,0.2997313141822815,0.4873516522448831
75,0.05,30,25,5,0.010574918081620494,0.3667607307434082,0.5652136957429496
75,0.05,50,5,4,0.0007447125409591898,0.2990074157714844,0.4882697195876382
75,0.05,50,10,4,0.0008936550491510277,0.2991863489151001,0.48841405373530333
75,0.05,50,15,4,0.0013404825737265416,0.2997313141822815,0.4873516522448831
75,0.05,50,25,6,0.050491510277033066,0.31842538714408875,0.5597874136432684
75,0.05,75,5,3,0.0,0.3253639042377472,0.5265747901717941
75,0.05,75,10,3,0.0,0.3253639042377472,0.5265747901717941
75,0.05,75,15,3,0.0,0.3253639042377472,0.5265747901717941
75,0.05,75,25,5,0.04885314268692285,0.3212646245956421,0.6085134564593194
75,0.05,100,5,3,0.0,0.3253639042377472,0.5265747901717941
75,0.05,100,10,3,0.0,0.3253639042377472,0.5265747901717941
75,0.05,100,15,3,0.0,0.3253639042377472,0.5265747901717941
75,0.05,100,25,4,0.008936550491510277,0.38812071084976196,0.6233498662821606
75,0.1,10,5,7,0.010574918081620494,0.27875614166259766,0.5045165669768954
75,0.1,10,10,6,0.009532320524277629,0.27980947494506836,0.4827147839194818
75,0.1,10,15,6,0.014000595770032768,0.28040510416030884,0.46087165961401605
75,0.1,10,25,4,0.002234137622877569,0.28604215383529663,0.5019574701138397
75,0.1,15,5,5,0.009681263032469467,0.27996590733528137,0.5202395429874191
75,0.1,15,10,4,0.0014894250819183796,0.28486204147338867,0.5041856255518596
75,0.1,15,15,4,0.0017873100983020554,0.28542450070381165,0.5035849131975114
75,0.1,15,25,4,0.002234137622877569,0.28604215383529663,0.5019574701138397
75,0.1,20,5,5,0.009681263032469467,0.27996590733528137,0.5202395429874191
75,0.1,20,10,4,0.0014894250819183796,0.28486204147338867,0.5041856255518596
75,0.1,20,15,4,0.0017873100983020554,0.28542450070381165,0.5035849131975114
75,0.1,20,25,4,0.002234137622877569,0.28604215383529663,0.5019574701138397
75,0.1,30,5,4,0.0014894250819183796,0.2848668694496155,0.5040001198741983
75,0.1,30,10,4,0.0014894250819183796,0.28486204147338867,0.5041856255518596
75,0.1,30,15,4,0.0017873100983020554,0.28542450070381165,0.5035849131975114
75,0.1,30,25,4,0.002234137622877569,0.28604215383529663,0.5019574701138397
75,0.1,50,5,4,0.0014894250819183796,0.2848668694496155,0.5040001198741983
75,0.1,50,10,4,0.0014894250819183796,0.28486204147338867,0.5041856255518596
75,0.1,50,15,6,0.04438486744116771,0.2901450991630554,0.5918970488338725
75,0.1,50,25,3,0.00044682752457551384,0.31063753366470337,0.5445936506428571
75,0.1,75,5,3,0.00044682752457551384,0.31063753366470337,0.5445936506428571
75,0.1,75,10,3,0.00044682752457551384,0.31063753366470337,0.5445936506428571
75,0.1,75,15,5,0.043044384867441166,0.29299452900886536,0.6373052256486236
75,0.1,75,25,3,0.00044682752457551384,0.31063753366470337,0.5445936506428571
75,0.1,100,5,3,0.00044682752457551384,0.31063753366470337,0.5445936506428571
75,0.1,100,10,3,0.00044682752457551384,0.31063753366470337,0.5445936506428571
75,0.1,100,15,4,0.019958296097706284,0.36397048830986023,0.6517701452242612
75,0.1,100,25,3,0.00044682752457551384,0.31063753366470337,0.5445936506428571
75,0.25,10,5,2,0.00014894250819183795,0.2349267601966858,0.6864955512852947
75,0.25,10,10,4,0.004170390229371462,0.24727794528007507,0.5506511437868112
75,0.25,10,15,4,0.005957700327673518,0.24922075867652893,0.5387609499049382
75,0.25,10,25,4,0.012064343163538873,0.2530698776245117,0.5294642273092667
75,0.25,15,5,5,0.017128388442061365,0.2414676547050476,0.5438024406031989
75,0.25,15,10,4,0.004170390229371462,0.24727794528007507,0.5506511437868112
75,0.25,15,15,4,0.005957700327673518,0.24922075867652893,0.5387609499049382
75,0.25,15,25,4,0.012064343163538873,0.2530698776245117,0.5294642273092667
75,0.25,20,5,4,0.014298480786416443,0.2496604174375534,0.5655960659273149
75,0.25,20,10,4,0.004170390229371462,0.24727794528007507,0.5506511437868112
75,0.25,20,15,4,0.005957700327673518,0.24922075867652893,0.5387609499049382
75,0.25,20,25,4,0.012064343163538873,0.2530698776245117,0.5294642273092667
75,0.25,30,5,4,0.014298480786416443,0.2496604174375534,0.5655960659273149
75,0.25,30,10,4,0.004170390229371462,0.24727794528007507,0.5506511437868112
75,0.25,30,15,4,0.005957700327673518,0.24922075867652893,0.5387609499049382
75,0.25,30,25,4,0.012064343163538873,0.2530698776245117,0.5294642273092667
75,0.25,50,5,3,0.002680965147453083,0.2678559422492981,0.5782184420215483
75,0.25,50,10,3,0.0037235627047959487,0.26831281185150146,0.5760261001544686
75,0.25,50,15,3,0.00580875781948168,0.2793805003166199,0.5765414360441449
75,0.25,50,25,3,0.011915400655347037,0.28271564841270447,0.569834248463614
75,0.25,75,5,3,0.002680965147453083,0.2678559422492981,0.5782184420215483
75,0.25,75,10,3,0.0037235627047959487,0.26831281185150146,0.5760261001544686
75,0.25,75,15,3,0.00580875781948168,0.2793805003166199,0.5765414360441449
75,0.25,75,25,4,0.06315162347333929,0.32391640543937683,0.6927722200738717
75,0.25,100,5,3,0.002680965147453083,0.2678559422492981,0.5782184420215483
75,0.25,100,10,3,0.0037235627047959487,0.26831281185150146,0.5760261001544686
75,0.25,100,15,3,0.00580875781948168,0.2793805003166199,0.5765414360441449
75,0.25,100,25,4,0.06315162347333929,0.32391640543937683,0.6927722200738717
75,0.5,10,5,5,0.02546916890080429,0.18294976651668549,0.6179237250791368
75,0.5,10,10,4,0.011915400655347037,0.23189157247543335,0.6091383524362477
75,0.5,10,15,4,0.020107238605898123,0.23624326288700104,0.5887633386973985
75,0.5,10,25,4,0.012213285671730712,0.2334691286087036,0.5899694580911141
75,0.5,15,5,5,0.02546916890080429,0.18294976651668549,0.6179237250791368
75,0.5,15,10,4,0.011915400655347037,0.23189157247543335,0.6091383524362477
75,0.5,15,15,5,0.04215072981829014,0.18914608657360077,0.5909925036416493
75,0.5,15,25,4,0.012213285671730712,0.2334691286087036,0.5899694580911141
75,0.5,20,5,5,0.02546916890080429,0.18294976651668549,0.6179237250791368
75,0.5,20,10,5,0.03127792672028597,0.18635691702365875,0.607468808159527
75,0.5,20,15,4,0.020107238605898123,0.23624326288700104,0.5887633386973985
75,0.5,20,25,4,0.012213285671730712,0.2334691286087036,0.5899694580911141
75,0.5,30,5,4,0.011766458147155198,0.23119696974754333,0.6185390391489494
75,0.5,30,10,4,0.011915400655347037,0.23189157247543335,0.6091383524362477
75,0.5,30,15,4,0.020107238605898123,0.23624326288700104,0.5887633386973985
75,0.5,30,25,4,0.012213285671730712,0.2334691286087036,0.5899694580911141
75,0.5,50,5,3,0.017724158474828715,0.25656911730766296,0.6152676900168315
75,0.5,50,10,3,0.017873100983020553,0.2570212483406067,0.6159369487469015
75,0.5,50,15,3,0.019213583556747096,0.25997889041900635,0.620765016585684
75,0.5,50,25,3,0.010425975573428656,0.25660696625709534,0.6273602344419111
75,0.5,75,5,3,0.017724158474828715,0.25656911730766296,0.6152676900168315
75,0.5,75,10,3,0.017873100983020553,0.2570212483406067,0.6159369487469015
75,0.5,75,15,3,0.019213583556747096,0.25997889041900635,0.620765016585684
75,0.5,75,25,3,0.010425975573428656,0.25660696625709534,0.6273602344419111
75,0.5,100,5,3,0.017724158474828715,0.25656911730766296,0.6152676900168315
75,0.5,100,10,3,0.017873100983020553,0.2570212483406067,0.6159369487469015
75,0.5,100,15,3,0.019213583556747096,0.25997889041900635,0.620765016585684
75,0.5,100,25,3,0.010425975573428656,0.25660696625709534,0.6273602344419111
